task_id,ticker,data_fingerprint,momentum_window,atr_window,stop_multiplier,cost_per_side,stop_slippage,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity,deflated_sharpe_ratio
25ae9d44be55e3335a8e0106136b60f5197e9b63d569f4a5c599d724f4e0cb42,SMTO3.SA,af537ffb25e029f80e1bee6c804cd42412ab25bbb83c79c679269a354f378060,60,14,2.5,0.0015,0.0,1163,27,0.18518518518518517,-0.11507209848349964,-0.026141300161618197,0.17451986968450908,-0.377518943510835,18.008217729015577,-0.06424995536322986,-0.0904076108069087,-0.4076732078378099,0.9489013533572961,0.2510748065348237,0.8849279015165004,0.07269563362658199
843d725571e1a0a75eb2ec590d4c0afd5fa546ce56ac5fde9d0bb484c1c5945d,BBDC4.SA,4f2191358cc52e9018aa04788b147ab245a0dc35638103c37c6b1ee0c4c48ba1,20,14,3.0,0.0015,0.0,1163,52,0.36538461538461536,-0.14721997210254056,-0.03391865351591805,0.19344409898028617,-0.40831894402938296,12.805537112257518,-0.08131719753116826,-0.11140344326532745,-0.44854538200198224,0.9394497327954956,0.36371453138435084,0.8527800278974594,0.07613937320557052
7e58be898321325e76f0ba8cc06adee8afa9660c2e6af2bd2de462a0cf4b13bf,ITUB4.SA,5985bb264ae48ba470e29d32102683299f4b248f48433515690421888e36e29f,10,14,1.5,0.0015,0.0,1163,76,0.3684210526315789,-0.14608748592462362,-0.033640807197928724,0.18933648650967003,-2.1438679903071662,39.56306275828697,-0.0842241732182026,-0.11207075998696243,-0.47367322451258065,0.9638992120677219,0.4041272570937231,0.8539125140753764,0.06386555347620121
7a40e48d0213f2eaa9a3b3c3de79ea1ca0190e9b6489f7db78e5bf064d843d6d,VBBR3.SA,ac16caba9eff3a8c0fd73d77f3097c7e8453c47c67e652f3978c66d2e590f50f,45,14,3.0,0.0015,0.0,1163,40,0.35,-0.15825826652398822,-0.036642060963854806,0.19608709130686497,0.2198182221066414,14.248247501704547,-0.0924716673029945,-0.13117778068409638,-0.44995196480260025,0.8400115760319072,0.3310404127257094,0.8417417334760118,0.12822027888895932
27ec842af1190a55dc631fd362a6f792682ed236766b4f71f159a489bd25755a,SMTO3.SA,af537ffb25e029f80e1bee6c804cd42412ab25bbb83c79c679269a354f378060,15,14,3.0,0.0015,0.0,1163,72,0.3611111111111111,-0.24829865952177432,-0.05997072839320061,0.2705972506047426,-0.023798879439396365,7.995182118026399,-0.09314067162412304,-0.13031797227306324,-0.5697186205371547,0.9174126284248714,0.4763542562338779,0.7517013404782257,0.06462809296959193
80f1931394796f60cc74926e2844875d49358e5e6b8d1f01fecc3f5e24e7c429,SMTO3.SA,af537ffb25e029f80e1bee6c804cd42412ab25bbb83c79c679269a354f378060,15,14,2.0,0.0015,0.0,1163,72,0.375,-0.23131117522094125,-0.055407878476107286,0.25103889842002103,0.09717885073474496,9.69344918668295,-0.10160031682605092,-0.14371997445918314,-0.6197393640129019,0.8970452924151355,0.37833190025795355,0.7686888247790588,0.06244084764563268
85c78c68192d35a8475b2df4cb39927294031361a65a7bcbfea7af3eaab46c20,SMTO3.SA,af537ffb25e029f80e1bee6c804cd42412ab25bbb83c79c679269a354f378060,15,14,2.5,0.0015,0.0,1163,72,0.3888888888888889,-0.256028871366759,-0.06207385145786781,0.2649322524436674,-0.06950042887195125,9.154227352113754,-0.10922816740722745,-0.15277634777310464,-0.583227553859423,0.9013087752153687,0.4411006018916595,0.743971128633241,0.06035229015032284
459c31a2e7e1a8a5aafa36cc8bcf1c908b3716ee905cf4aa83b3a76037028c40,PETR4.SA,3dbc48fc84bc60cb7b2eb556d8e0d91ecd2b3ae1ef256f8cb07085a4f75408a2,60,14,1.5,0.0015,0.0,1163,33,0.30303030303030304,-0.1676186392254062,-0.03897349284632923,0.18503121438835568,-5.690669703507846,96.98953741351006,-0.11760127161321884,-0.14338877034167882,-0.36994381507943197,0.8330404337343044,0.17282889079965605,0.8323813607745938,0.10258256018177053
babb22bd81fafe97c12fd629777756647bb90949a9bf2e36f05029c13f7f8894,PETR4.SA,3dbc48fc84bc60cb7b2eb556d8e0d91ecd2b3ae1ef256f8cb07085a4f75408a2,15,14,2.5,0.0015,0.0,1163,62,0.3548387096774194,-0.315399958347398,-0.0788246501747567,0.2975288844485916,-2.3525682491520583,24.893042860654344,-0.12216829846389075,-0.1542208110971674,-0.5418992663934706,0.8553722447800248,0.470335339638865,0.684600041652602,0.10349451966720508
b09e0c17b578bc4e36034e1a4a7d5c0570f122aab036c7325db2b676c2a7b269,PETR4.SA,3dbc48fc84bc60cb7b2eb556d8e0d91ecd2b3ae1ef256f8cb07085a4f75408a2,10,14,1.5,0.0015,0.0,1163,73,0.2602739726027397,-0.26767143674117944,-0.06527393040392726,0.25825322930755734,-1.984363272698441,29.532177426228436,-0.12897320777637147,-0.1697685346357821,-0.5420707117379364,0.8830735342425938,0.3645743766122098,0.7323285632588206,0.10110692607646504
ec215eeff2976174ce9ee61d879dca2c9d79be309b92666a969961ea3e0e3c8d,ITUB4.SA,5985bb264ae48ba470e29d32102683299f4b248f48433515690421888e36e29f,20,14,3.0,0.0015,0.0,1163,57,0.2807017543859649,-0.17406781519132652,-0.0405917965882413,0.1833307774333064,0.0581891149585048,8.837795979973421,-0.13440855109516553,-0.1883086717065539,-0.3455977589228071,0.8927107453447105,0.4522785898538263,0.8259321848086735,0.05241440633316946
