trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
10,COMPLETE,0.33166685782223687,45,3.0,1163,28,0.42857142857142855,0.22202409163072367,0.044404010798418936,0.17916606664643875,0.5882896030425063,11.993341999488951,0.33166685782223687,0.49793761440407946,-0.27744671908166096,1.5228703176196043,0.3766122098022356,1.2220240916307237
11,COMPLETE,0.3717337452332979,35,3.0,1163,33,0.36363636363636365,0.2668959836834677,0.05259672283560146,0.1825152665213345,0.5399360040418459,12.880549668531879,0.3717337452332979,0.5540956509023722,-0.18206183758346195,1.603592827753028,0.38521066208082544,1.2668959836834677
12,COMPLETE,0.6389801657560497,40,3.0,1163,31,0.45161290322580644,0.5910771498379903,0.10586638945506044,0.18374252898035948,0.8685274504148834,12.459426120192076,0.6389801657560497,0.9980697008065399,-0.15441946252953875,2.3105430815785892,0.3757523645743766,1.5910771498379903
13,COMPLETE,0.6389801657560497,40,3.0,1163,31,0.45161290322580644,0.5910771498379903,0.10586638945506044,0.18374252898035948,0.8685274504148834,12.459426120192076,0.6389801657560497,0.9980697008065399,-0.15441946252953875,2.3105430815785892,0.3757523645743766,1.5910771498379903
14,COMPLETE,0.2813978160771702,60,2.5,1163,24,0.4166666666666667,0.14281927040196996,0.02934897032881878,0.13517538948863744,0.4153762489890354,13.925800052765487,0.2813978160771702,0.41515808179427544,-0.2895991817235032,1.4158944656848451,0.26397248495270853,1.14281927040197
15,COMPLETE,0.6389801657560497,40,3.0,1163,31,0.45161290322580644,0.5910771498379903,0.10586638945506044,0.18374252898035948,0.8685274504148834,12.459426120192076,0.6389801657560497,0.9980697008065399,-0.15441946252953875,2.3105430815785892,0.3757523645743766,1.5910771498379903
16,COMPLETE,0.33166685782223687,45,3.0,1163,28,0.42857142857142855,0.22202409163072367,0.044404010798418936,0.17916606664643875,0.5882896030425063,11.993341999488951,0.33166685782223687,0.49793761440407946,-0.27744671908166096,1.5228703176196043,0.3766122098022356,1.2220240916307237
17,COMPLETE,0.0768437916997687,35,2.5,1163,33,0.30303030303030304,0.0017231703782891739,0.00037312654257992683,0.14963206952921404,0.9858222026592109,20.617109185622994,0.0768437916997687,0.1138973764308904,-0.23843447135781715,1.0878489396982471,0.2596732588134136,1.0017231703782892
18,COMPLETE,0.33552507690969513,50,3.5,1163,22,0.45454545454545453,0.21716449589845377,0.043502673753340826,0.1695707908806722,0.6153362818976355,12.876386152756098,0.33552507690969513,0.5057316314233238,-0.238007995825113,1.6006808214931887,0.352536543422184,1.2171644958984538
19,COMPLETE,0.765120013113859,40,2.0,1163,31,0.41935483870967744,0.5713637542146706,0.10288298834821119,0.14081051097646452,2.0479706657253094,24.29953586633368,0.765120013113859,1.2923601516951393,-0.15779169151731964,2.4791703860153667,0.21926053310404128,1.5713637542146706
20,COMPLETE,0.36278280245096467,60,2.0,1163,24,0.4166666666666667,0.1715716063751176,0.03490598935537936,0.11172798167311686,0.6146732964879321,18.988774864788432,0.36278280245096467,0.5416092815901061,-0.27241015958429327,1.46084581271549,0.19776440240756663,1.1715716063751176
21,COMPLETE,0.765120013113859,40,2.0,1163,31,0.41935483870967744,0.5713637542146706,0.10288298834821119,0.14081051097646452,2.0479706657253094,24.29953586633368,0.765120013113859,1.2923601516951393,-0.15779169151731964,2.4791703860153667,0.21926053310404128,1.5713637542146706
22,COMPLETE,0.2840130575165017,35,2.0,1163,33,0.36363636363636365,0.1518779594877735,0.031111462586685734,0.14417687245522642,1.3223422953634238,22.463296875213004,0.2840130575165017,0.4361746590134343,-0.2053106520597382,1.4032297753956258,0.235597592433362,1.1518779594877735
